order_id,customers,city,state,order_date,total_units,revenue,product,category,brand,store,sales_rep,weekday,months,years
47,"Joshua Berg",Ossining,NY,2016-01-29,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Friday,January,2016
48,"Josephine Dale",Baldwinsville,NY,2016-01-30,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,January,2016
48,"Josephine Dale",Baldwinsville,NY,2016-01-30,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Venita Daniel",Saturday,January,2016
48,"Josephine Dale",Baldwinsville,NY,2016-01-30,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Venita Daniel",Saturday,January,2016
48,"Josephine Dale",Baldwinsville,NY,2016-01-30,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Saturday,January,2016
49,"Taisha Vang",Shirley,NY,2016-01-31,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,January,2016
50,"Silas Tate","Corpus Christi",TX,2016-01-31,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas",Sunday,January,2016
50,"Silas Tate","Corpus Christi",TX,2016-01-31,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Rowlett Bikes","Kali Vargas",Sunday,January,2016
50,"Silas Tate","Corpus Christi",TX,2016-01-31,1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,"Rowlett Bikes","Kali Vargas",Sunday,January,2016
51,"Jamaal Baker",Elmhurst,NY,2016-02-01,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Monday,February,2016
51,"Jamaal Baker",Elmhurst,NY,2016-02-01,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Monday,February,2016
51,"Jamaal Baker",Elmhurst,NY,2016-02-01,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Monday,February,2016
52,"Twana Arnold",Anaheim,CA,2016-02-03,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Wednesday,February,2016
53,"Margit Osborn",Plainview,NY,2016-02-03,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
53,"Margit Osborn",Plainview,NY,2016-02-03,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
53,"Margit Osborn",Plainview,NY,2016-02-03,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
53,"Margit Osborn",Plainview,NY,2016-02-03,2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
54,"Inge Olsen","Long Beach",NY,2016-02-04,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Thursday,February,2016
54,"Inge Olsen","Long Beach",NY,2016-02-04,1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Thursday,February,2016
55,"Chanel May","Garden City",NY,2016-02-04,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,February,2016
55,"Chanel May","Garden City",NY,2016-02-04,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,February,2016
55,"Chanel May","Garden City",NY,2016-02-04,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,February,2016
56,"Nathaniel Davidson",Rome,NY,2016-02-04,2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,February,2016
57,"Dalia Carson",Rochester,NY,2016-02-04,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Thursday,February,2016
57,"Dalia Carson",Rochester,NY,2016-02-04,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Thursday,February,2016
57,"Dalia Carson",Rochester,NY,2016-02-04,2,898,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Thursday,February,2016
58,"Tiana Henderson","Franklin Square",NY,2016-02-05,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,February,2016
58,"Tiana Henderson","Franklin Square",NY,2016-02-05,1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,February,2016
58,"Tiana Henderson","Franklin Square",NY,2016-02-05,1,449,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer",Friday,February,2016
59,"Rodney Odom","Richmond Hill",NY,2016-02-05,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,February,2016
59,"Rodney Odom","Richmond Hill",NY,2016-02-05,2,858,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Friday,February,2016
59,"Rodney Odom","Richmond Hill",NY,2016-02-05,1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,"Baldwin Bikes","Venita Daniel",Friday,February,2016
60,"Joesph Delacruz",Atwater,CA,2016-02-06,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Saturday,February,2016
60,"Joesph Delacruz",Atwater,CA,2016-02-06,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Saturday,February,2016
60,"Joesph Delacruz",Atwater,CA,2016-02-06,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Saturday,February,2016
60,"Joesph Delacruz",Atwater,CA,2016-02-06,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Saturday,February,2016
61,"Mark Garrett",Monroe,NY,2016-02-06,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,February,2016
61,"Mark Garrett",Monroe,NY,2016-02-06,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,February,2016
61,"Mark Garrett",Monroe,NY,2016-02-06,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Venita Daniel",Saturday,February,2016
62,"Denis Logan",Ridgecrest,CA,2016-02-07,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Sunday,February,2016
62,"Denis Logan",Ridgecrest,CA,2016-02-07,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Sunday,February,2016
62,"Denis Logan",Ridgecrest,CA,2016-02-07,2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Sunday,February,2016
63,"Dann Huff","Huntington Station",NY,2016-02-07,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,February,2016
63,"Dann Huff","Huntington Station",NY,2016-02-07,2,898,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Sunday,February,2016
63,"Dann Huff","Huntington Station",NY,2016-02-07,1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Sunday,February,2016
64,"Corine Stuart","Clifton Park",NY,2016-02-07,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
64,"Corine Stuart","Clifton Park",NY,2016-02-07,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
64,"Corine Stuart","Clifton Park",NY,2016-02-07,2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
64,"Corine Stuart","Clifton Park",NY,2016-02-07,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
65,"Serafina Clemons",Shirley,NY,2016-02-08,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,February,2016
66,"Susannah Fields","Far Rockaway",NY,2016-02-09,1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,February,2016
66,"Susannah Fields","Far Rockaway",NY,2016-02-09,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,February,2016
66,"Susannah Fields","Far Rockaway",NY,2016-02-09,1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,"Baldwin Bikes","Venita Daniel",Tuesday,February,2016
67,"Lazaro Moran","Sugar Land",TX,2016-02-09,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Rowlett Bikes","Kali Vargas",Tuesday,February,2016
67,"Lazaro Moran","Sugar Land",TX,2016-02-09,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Kali Vargas",Tuesday,February,2016
67,"Lazaro Moran","Sugar Land",TX,2016-02-09,2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas",Tuesday,February,2016
67,"Lazaro Moran","Sugar Land",TX,2016-02-09,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Rowlett Bikes","Kali Vargas",Tuesday,February,2016
67,"Lazaro Moran","Sugar Land",TX,2016-02-09,1,449,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Kali Vargas",Tuesday,February,2016
68,"Kristen Alvarez",Bronx,NY,2016-02-10,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
68,"Kristen Alvarez",Bronx,NY,2016-02-10,1,429,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
69,"Ophelia Decker","New Windsor",NY,2016-02-10,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Wednesday,February,2016
69,"Ophelia Decker","New Windsor",NY,2016-02-10,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Venita Daniel",Wednesday,February,2016
69,"Ophelia Decker","New Windsor",NY,2016-02-10,1,1549,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Venita Daniel",Wednesday,February,2016
70,"Cleotilde Booth","Sugar Land",TX,2016-02-11,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell",Thursday,February,2016
70,"Cleotilde Booth","Sugar Land",TX,2016-02-11,1,449,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Rowlett Bikes","Layla Terrell",Thursday,February,2016
70,"Cleotilde Booth","Sugar Land",TX,2016-02-11,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,"Rowlett Bikes","Layla Terrell",Thursday,February,2016
71,"Cathey Lamb",Bayside,NY,2016-02-11,1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Thursday,February,2016
71,"Cathey Lamb",Bayside,NY,2016-02-11,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Thursday,February,2016
71,"Cathey Lamb",Bayside,NY,2016-02-11,1,449,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Thursday,February,2016
72,"Cesar Wilkins","San Diego",CA,2016-02-12,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Friday,February,2016
72,"Cesar Wilkins","San Diego",CA,2016-02-12,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Friday,February,2016
72,"Cesar Wilkins","San Diego",CA,2016-02-12,2,858,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Mireya Copeland",Friday,February,2016
73,"Gabriel Wagner","Ballston Spa",NY,2016-02-12,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,February,2016
73,"Gabriel Wagner","Ballston Spa",NY,2016-02-12,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,February,2016
73,"Gabriel Wagner","Ballston Spa",NY,2016-02-12,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,February,2016
73,"Gabriel Wagner","Ballston Spa",NY,2016-02-12,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,February,2016
73,"Gabriel Wagner","Ballston Spa",NY,2016-02-12,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Friday,February,2016
74,"Mariela Huffman","Garden City",NY,2016-02-13,2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,February,2016
74,"Mariela Huffman","Garden City",NY,2016-02-13,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Saturday,February,2016
75,"Euna Lopez",Carmel,NY,2016-02-14,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
75,"Euna Lopez",Carmel,NY,2016-02-14,1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
75,"Euna Lopez",Carmel,NY,2016-02-14,2,7999.98,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
76,"Genoveva Baldwin","Port Washington",NY,2016-02-16,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Tuesday,February,2016
76,"Genoveva Baldwin","Port Washington",NY,2016-02-16,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Marcelene Boyer",Tuesday,February,2016
76,"Genoveva Baldwin","Port Washington",NY,2016-02-16,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Marcelene Boyer",Tuesday,February,2016
77,"Rochelle Ward",Glendora,CA,2016-02-16,2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Tuesday,February,2016
77,"Rochelle Ward",Glendora,CA,2016-02-16,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Tuesday,February,2016
77,"Rochelle Ward",Glendora,CA,2016-02-16,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Tuesday,February,2016
77,"Rochelle Ward",Glendora,CA,2016-02-16,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Tuesday,February,2016
78,"Trinidad Chapman",Ronkonkoma,NY,2016-02-16,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,February,2016
78,"Trinidad Chapman",Ronkonkoma,NY,2016-02-16,1,429,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Tuesday,February,2016
78,"Trinidad Chapman",Ronkonkoma,NY,2016-02-16,2,898,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Tuesday,February,2016
78,"Trinidad Chapman",Ronkonkoma,NY,2016-02-16,1,449,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Tuesday,February,2016
79,"Ellena Clements","Santa Monica",CA,2016-02-17,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Wednesday,February,2016
79,"Ellena Clements","Santa Monica",CA,2016-02-17,2,858,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Santa Cruz Bikes","Genna Serrano",Wednesday,February,2016
79,"Ellena Clements","Santa Monica",CA,2016-02-17,1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Santa Cruz Bikes","Genna Serrano",Wednesday,February,2016
79,"Ellena Clements","Santa Monica",CA,2016-02-17,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Wednesday,February,2016
80,"Jeannie Wilcox","Franklin Square",NY,2016-02-17,1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
80,"Jeannie Wilcox","Franklin Square",NY,2016-02-17,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
80,"Jeannie Wilcox","Franklin Square",NY,2016-02-17,1,429,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
81,"Max Charles","Glen Cove",NY,2016-02-17,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
81,"Max Charles","Glen Cove",NY,2016-02-17,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
81,"Max Charles","Glen Cove",NY,2016-02-17,2,3098,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Marcelene Boyer",Wednesday,February,2016
82,"Bronwyn Vargas","New Windsor",NY,2016-02-18,2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,February,2016
82,"Bronwyn Vargas","New Windsor",NY,2016-02-18,2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Marcelene Boyer",Thursday,February,2016
83,"Gertrude Terry",Upland,CA,2016-02-19,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Friday,February,2016
83,"Gertrude Terry",Upland,CA,2016-02-19,2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,"Santa Cruz Bikes","Genna Serrano",Friday,February,2016
84,"Christia Wilkins",Woodside,NY,2016-02-20,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,February,2016
84,"Christia Wilkins",Woodside,NY,2016-02-20,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,February,2016
85,"Aaron Knapp",Yonkers,NY,2016-02-20,1,449,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Saturday,February,2016
85,"Aaron Knapp",Yonkers,NY,2016-02-20,2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Saturday,February,2016
86,"Lavette Wright",Ronkonkoma,NY,2016-02-21,2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,February,2016
86,"Lavette Wright",Ronkonkoma,NY,2016-02-21,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,February,2016
86,"Lavette Wright",Ronkonkoma,NY,2016-02-21,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,February,2016
86,"Lavette Wright",Ronkonkoma,NY,2016-02-21,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes",Trek,"Baldwin Bikes","Venita Daniel",Sunday,February,2016
87,"Rosa Kinney",Brooklyn,NY,2016-02-21,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
87,"Rosa Kinney",Brooklyn,NY,2016-02-21,2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
88,"Rodolfo Buck",Shirley,NY,2016-02-21,1,1549,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
88,"Rodolfo Buck",Shirley,NY,2016-02-21,2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
88,"Rodolfo Buck",Shirley,NY,2016-02-21,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Sunday,February,2016
